""	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"gene"	"count"	"sca.t"	"sca.P.Value"	"sca.adj.pval"	"name"
"ENSP00000215730.6"	0.0825350750779861	0.090754150352999	0.981753173231282	0.332448549392591	0.906395536766382	-5.25777758538581	"ENSP00000215730.6"	1	0.967108830925856	0.33957297717466	0.899435781771305	"SNAP29"
"ENSP00000358635.3"	-0.0324994971300564	0.0289650936969129	-0.908433995788197	0.369390698466196	0.911814940154916	-5.31933550477032	"ENSP00000358635.3"	14	-0.966902791035734	0.339674646264723	0.899435781771305	"SYNCRIP"
"ENSP00000483313.1"	-0.247111116912483	0.0309315366682603	-0.964336645417246	0.340991454686211	0.911333697322644	-5.27281014552187	"ENSP00000483313.1"	1	-0.966219352320778	0.340012030081879	0.899435781771305	"WASF2"
"ENSP00000346726.5"	0.112229285757773	-0.218972925791177	0.958333630301107	0.343969561411845	0.911333697322644	-5.27793245506962	"ENSP00000346726.5"	3	0.961946679958777	0.342126322000454	0.899435781771305	"HNRNPH3"
"ENSP00000305843.7"	0.117302834560504	-0.124161914788248	0.966818250829205	0.33976535664317	0.911333697322644	-5.2706837717292	"ENSP00000305843.7"	1	0.96179699221003	0.342200551766234	0.899435781771305	"FEZ2"
"ENSP00000339720.5"	-0.0933730393866066	-0.0425233282314032	-0.950623285173882	0.347819937412458	0.911333697322644	-5.28446714842937	"ENSP00000339720.5"	20	-0.961487446041935	0.342354088874651	0.899435781771305	"NDUFA4"
"ENSP00000380126.3"	-0.0652061205294275	-0.0442237676376989	-0.966898048408803	0.339725979531158	0.911333697322644	-5.2706153110149	"ENSP00000380126.3"	2	-0.961107480936187	0.34254261688077	0.899435781771305	"PHYH"
"ENSP00000288532.6"	-0.0841769534165035	-0.0106704605104415	-0.948525817676031	0.348872279801059	0.911333697322644	-5.28623614167999	"ENSP00000288532.6"	21	-0.960931636546481	0.342629889278283	0.899435781771305	"COQ5"
"ENSP00000362718.5"	-0.0923988850705406	0.0676354053260064	-0.961415701386581	0.342438389393857	0.911333697322644	-5.27530633968668	"ENSP00000362718.5"	2	-0.960518952105071	0.342834764541134	0.899435781771305	"MTCH1"
"ENSP00000382382.2"	0.0361831807475458	0.0333509644487025	0.914004973894227	0.366493723229247	0.911814940154916	-5.31481749571126	"ENSP00000382382.2"	11	0.959558197135089	0.343312042148412	0.899435781771305	"USP47"
"ENSP00000346246.4"	-0.0545124028736875	-0.0191080651302909	-0.945066836134226	0.350612311210316	0.911333697322644	-5.28914533356044	"ENSP00000346246.4"	5	-0.959172021638492	0.343504008183745	0.899435781771305	"AP2A1"
"ENSP00000281455.2"	0.0863497465098216	-0.00419457181606837	0.948486159350964	0.348892197434997	0.911333697322644	-5.28626955361468	"ENSP00000281455.2"	66	0.958522528158499	0.343827029077965	0.899435781771305	"ACSL1"
"ENSP00000263368.3"	0.104362048664546	-0.0899941489067454	0.94947562386457	0.348395482269065	0.911333697322644	-5.28543553906469	"ENSP00000263368.3"	41	0.958317083607429	0.343929247408383	0.899435781771305	"BLVRB"
"ENSP00000403817.1"	-0.0500058764580819	0.0198332657365922	-0.934082206208394	0.356175973387196	0.911333697322644	-5.29831711802499	"ENSP00000403817.1"	57	-0.957007467821074	0.344581316936268	0.899435781771305	"NACA"
"ENSP00000351885.4"	-0.0672263624559681	0.0198646287684386	-0.939720215946258	0.35331315424328	0.911333697322644	-5.29362229026408	"ENSP00000351885.4"	16	-0.956867890138859	0.344650862251842	0.899435781771305	"PTPA"
"ENSP00000350894.4"	0.101386529887182	0.063076459981308	0.952921360770627	0.346669358299436	0.911333697322644	-5.28252471056217	"ENSP00000350894.4"	3	0.956458412676321	0.344854940268529	0.899435781771305	"SERPINH1"
