	source	target	category	correlation	pvalue	padj
4897299	ENSG00000172465	ENSG00000170144	115	0.765045806906272	1.4785013985399342e-09	4.426470736547769e-07
5980772	ENSG00000187742	ENSP00000377770.1	115	-0.5994362226920367	1.7109688366024773e-05	0.0005498796357585
5980776	ENSG00000187742	ENSP00000418842.3	115	-0.5516560958421424	0.0001038300992441	0.0021440242430665
5980779	ENSG00000187742	ENSP00000496880.1	115	-0.5828047921071178	3.3098817986999506e-05	0.0009052663443079
5980787	ENSG00000187742	ENSP00000266544.5	115	-0.5983086680761099	1.791334916910681e-05	0.0005692181301186
5980795	ENSG00000187742	ENSP00000268668.6	115	-0.565045806906272	6.441593017253155e-05	0.0014968187581702
5980802	ENSG00000187742	ENSP00000359346.1	115	-0.5813953488372093	3.4944651805038975e-05	0.000943113318234
5980807	ENSG00000187742	ENSP00000297564.2	115	-0.5516560958421424	0.0001038300992441	0.0021440242430665
5980809	ENSG00000187742	ENSP00000292907.3	115	-0.6317124735729387	4.254446723079173e-06	0.000191885037216
5980810	ENSG00000187742	ENSP00000330737.2	115	-0.5813953488372093	3.4944651805038975e-05	0.000943113318234
5980814	ENSG00000187742	ENSP00000296684.5	115	-0.6164904862579281	8.361059428261887e-06	0.0003200769403185
5980817	ENSG00000187742	ENSP00000419656.1	115	-0.5736434108527132	4.688989152399676e-05	0.0011778080803307
5980820	ENSG00000187742	ENSP00000263774.4	115	-0.5434813248766738	0.0001376024401871	0.0026509828463241
5980823	ENSG00000187742	ENSP00000419578.1	115	-0.5718111346018323	5.02104114469468e-05	0.0012404157840163
5980828	ENSG00000187742	ENSP00000397760.1	115	-0.5651867512332629	6.408599925687936e-05	0.0014910354615752
5980829	ENSG00000187742	ENSP00000252711.2	115	-0.6028188865398167	1.4893003949449411e-05	0.0004951440502619
5980833	ENSG00000187742	ENSP00000281031.4	115	-0.5141649048625793	0.0003567222456707	0.0054168646637209
5980838	ENSG00000187742	ENSP00000423673.1	115	-0.6104298801973221	1.0835516600155276e-05	0.0003893076876821
5980860	ENSG00000187742	ENSP00000492163.1	115	-0.5667371388301621	6.0557064082078365e-05	0.0014285529439717
5980896	ENSG00000187742	ENSP00000238688.5	115	-0.6403100775193798	2.8578606591747123e-06	0.0001419743501186
5980899	ENSG00000187742	ENSP00000253452.2	115	-0.5720930232558139	4.96859750261244e-05	0.0012306144880705
5980921	ENSG00000187742	ENSP00000358737.3	115	-0.5943622269203664	2.100670739115535e-05	0.0006421240099251
5980931	ENSG00000187742	ENSP00000256441.4	115	-0.5864693446088795	2.870918364578643e-05	0.0008130152361683
5980944	ENSG00000187742	ENSP00000301729.4	115	-0.6073291050035237	1.2346879371586569e-05	0.000429766404159
5980948	ENSG00000187742	ENSP00000356972.3	115	-0.586892177589852	2.8238579233807657e-05	0.0008029714905548
5980952	ENSG00000187742	ENSP00000260665.7	115	-0.6303030303030304	4.535993455983304e-06	0.0002014337448157
5980980	ENSG00000187742	ENSP00000381785.3	115	-0.5795630725863284	3.748494250794496e-05	0.0009945874801019
5980990	ENSG00000187742	ENSP00000355518.4	115	-0.6177891875566294	1.0164026883886864e-05	0.0003711653913993
5981004	ENSG00000187742	ENSP00000155674.5	115	-0.6325581395348837	4.0933506329524175e-06	0.0001863683901124
5981015	ENSG00000187742	ENSP00000377446.2	115	-0.5921071176885131	2.298701422721673e-05	0.0006874155772602
5981020	ENSG00000187742	ENSP00000216254.4	115	-0.5787174066243833	3.8713385344830975e-05	0.0010191349596169
5981415	ENSG00000187742	ENSG00000064607	115	0.7048625792811839	9.24937799600755e-08	1.050000638479328e-05
5981647	ENSG00000187742	ENSG00000090863	115	0.6871035940803383	2.592147585946356e-07	2.298915593033904e-05
5981708	ENSG00000187742	ENSG00000100227	115	0.7085271317829457	7.407637626966744e-08	8.86696610499482e-06
5981722	ENSG00000187742	ENSG00000100485	115	0.6849894291754757	2.91649942783712e-07	2.5133971583907195e-05
5981914	ENSG00000187742	ENSG00000107758	115	0.768569415081043	1.1177563480211902e-09	3.567787263868498e-07
5982134	ENSG00000187742	ENSG00000115307	115	0.7536293164200141	3.54334832358087e-09	8.671442748474447e-07
5982388	ENSG00000187742	ENSG00000124222	115	0.8256518675123325	5.320791682404753e-12	5.416167425578845e-09
5982563	ENSG00000187742	ENSG00000132155	115	0.7369978858350952	1.1674521748045454e-08	2.1626365536306755e-06
5982574	ENSG00000187742	ENSG00000132429	115	0.7805496828752643	4.1581657372484676e-10	1.65947757859258e-07
5982878	ENSG00000187742	ENSG00000140391	115	0.6852713178294574	2.871173520424273e-07	2.484052715772078e-05
5982959	ENSG00000187742	ENSG00000143420	115	0.7987315010570823	8.193619520886617e-11	4.6725649610778645e-08
5983064	ENSG00000187742	ENSG00000147224	115	0.8197322057787174	1.0087858764722956e-11	8.973571815999551e-09
5983072	ENSG00000187742	ENSG00000147454	115	0.6790697674418604	4.036457433016895e-07	3.214986442644521e-05
5983171	ENSG00000187742	ENSG00000152795	115	0.8291754756871037	3.5943526719858813e-12	3.978241457749453e-09
5983436	ENSG00000187742	ENSG00000163938	115	0.7584214235377026	2.469504303536882e-09	6.575395487920608e-07
5983585	ENSG00000187742	ENSG00000167721	115	0.6353770260747005	3.596125473894289e-06	0.0001689639255734
5983675	ENSG00000187742	ENSG00000170144	115	0.830584918957012	3.0647360295932877e-12	3.505982696691126e-09
5983747	ENSG00000187742	ENSG00000172465	115	0.7801268498942917	4.3103278874905184e-10	1.7062892708642397e-07
6378334	ENSG00000198492	ENSP00000377770.1	115	-0.5556025369978859	9.039305878114064e-05	0.0019315829438684
6378338	ENSG00000198492	ENSP00000418842.3	115	-0.4666666666666667	0.001407203280969	0.0150437562253635
6378340	ENSG00000198492	ENSP00000496880.1	115	-0.5182522903453136	0.0003139680700026	0.0049242074281216
6378347	ENSG00000198492	ENSP00000266544.5	115	-0.5035940803382664	0.0004926411888967	0.0068961531630614
6378355	ENSG00000198492	ENSP00000268668.6	115	-0.4799154334038055	0.000978684118373	0.0114961716735426
6378362	ENSG00000198492	ENSP00000359346.1	115	-0.4971106412966878	0.0005974509439728	0.0079633833227353
6378367	ENSG00000198492	ENSP00000297564.2	115	-0.4954193093727977	0.0006278915462981	0.0082637654876209
6378369	ENSG00000198492	ENSP00000292907.3	115	-0.5174066243833686	0.0003224142607803	0.0050232018800709
6378370	ENSG00000198492	ENSP00000330737.2	115	-0.4780831571529246	0.0010299854810555	0.0119408390491421
6378373	ENSG00000198492	ENSP00000296684.5	115	-0.5384073291050034	0.0001632924196942	0.0030151915632361
6378376	ENSG00000198492	ENSP00000419656.1	115	-0.5066948555320648	0.0004486166557711	0.0064303902810241
6378378	ENSG00000198492	ENSP00000263774.4	115	-0.4865398167723749	0.0008116883939912	0.0100046995704243
6378381	ENSG00000198492	ENSP00000419578.1	115	-0.529245947850599	0.0002209180977747	0.0037827079610944
6378386	ENSG00000198492	ENSP00000397760.1	115	-0.5322057787174066	0.0002005546998955	0.0035182172328915
6378387	ENSG00000198492	ENSP00000252711.2	115	-0.5355884425651867	0.0001793728884596	0.0032353327597037
6378391	ENSG00000198492	ENSP00000281031.4	115	-0.5064129668780831	0.0004524674132079	0.0064715258471244
6378394	ENSG00000198492	ENSP00000423673.1	115	-0.528400281888654	0.0002270700498115	0.0038614548645737
6378414	ENSG00000198492	ENSP00000492163.1	115	-0.496969696969697	0.0005999361522005	0.0079881370116277
6378441	ENSG00000198492	ENSP00000238688.5	115	-0.5774489076814658	4.062515926893605e-05	0.0010568539466289
6378445	ENSG00000198492	ENSP00000253452.2	115	-0.5042988019732205	0.0004823082937562	0.0067877142124917
6378463	ENSG00000198492	ENSP00000358737.3	115	-0.5096546863988725	0.0004099264724618	0.0060113122379707
6378470	ENSG00000198492	ENSP00000256441.4	115	-0.4941508104298802	0.0006516263748492	0.0084954675744354
6378480	ENSG00000198492	ENSP00000301729.4	115	-0.6241014799154334	5.990985249834837e-06	0.0002486316535814
6378483	ENSG00000198492	ENSP00000356972.3	115	-0.4811839323467231	0.0009445156299541	0.01119670308977
6378487	ENSG00000198492	ENSP00000260665.7	115	-0.6009866102889359	1.605862070065616e-05	0.0005241528987614
6378506	ENSG00000198492	ENSP00000381785.3	115	-0.5961945031712473	1.951424474422256e-05	0.000607423965881
6378514	ENSG00000198492	ENSP00000355518.4	115	-0.506795530051344	0.0005243951440832	0.0072300013144503
6378523	ENSG00000198492	ENSP00000155674.5	115	-0.5529245947850598	9.93252052821822e-05	0.0020734094005058
6378529	ENSG00000198492	ENSP00000377446.2	115	-0.4458069062720226	0.0024227256932599	0.0224459766395417
6378534	ENSG00000198492	ENSP00000216254.4	115	-0.4982381959126145	0.0005778991920387	0.0077682400287716
6378903	ENSG00000198492	ENSG00000064607	115	0.6818886539816772	3.460960538693441e-07	2.8615115330290595e-05
6379150	ENSG00000198492	ENSG00000090863	115	0.7190979563072586	3.829266253068039e-08	5.3580807007655936e-06
6379212	ENSG00000198492	ENSG00000100227	115	0.6104298801973221	1.0835516600155276e-05	0.0003893076876821
6379230	ENSG00000198492	ENSG00000100485	115	0.7175475687103594	4.22617629139408e-08	5.776065987011781e-06
6379432	ENSG00000198492	ENSG00000107758	115	0.6730091613812543	5.587195825873462e-07	4.1112434758354326e-05
6379673	ENSG00000198492	ENSG00000115307	115	0.7577167019027484	2.605519303687299e-09	6.848379870128754e-07
6379931	ENSG00000198492	ENSG00000124222	115	0.7918252290345313	1.5474096708128375e-10	7.682235129172753e-08
6380104	ENSG00000198492	ENSG00000132155	115	0.7103594080338267	6.620832944107677e-08	8.140499889686194e-06
6380117	ENSG00000198492	ENSG00000132429	115	0.6493305144467935	1.8574913909186724e-06	0.000102361304592
6380423	ENSG00000198492	ENSG00000140391	115	0.7054263565891473	8.940694499671196e-08	1.0231243332785222e-05
6380504	ENSG00000198492	ENSG00000143420	115	0.7520789288231148	3.975462663767213e-09	9.47535132633059e-07
6380610	ENSG00000198492	ENSG00000147224	115	0.6894996476391826	2.2652360730908537e-07	2.0754792727690906e-05
6380617	ENSG00000198492	ENSG00000147454	115	0.5978858350951374	1.8223545314584244e-05	0.0005766184424186
6380720	ENSG00000198492	ENSG00000152795	115	0.7474277660324171	5.586666573890257e-09	1.229890312541385e-06
6380992	ENSG00000198492	ENSG00000163938	115	0.7942212825933755	1.2444844794496078e-10	6.477818283627928e-08
6381150	ENSG00000198492	ENSG00000167721	115	0.8332628611698379	2.254761774449045e-12	2.746694712978908e-09
6381239	ENSG00000198492	ENSG00000170144	115	0.68907681465821	2.3199863285617738e-07	2.113541570323589e-05
6381315	ENSG00000198492	ENSG00000172465	115	0.6666666666666666	7.789357162080672e-07	5.292122791343936e-05
6381592	ENSG00000198492	ENSG00000187742	115	0.7202255109231853	3.5627635115106145e-08	5.070544604868076e-06
6996826	ENSG00000244687	ENSP00000377770.1	115	-0.6460887949260042	2.1720709897782658e-06	0.0001153036457582
6996830	ENSG00000244687	ENSP00000418842.3	115	-0.5446088794926004	0.0001324171343856	0.0025755521939262
6996833	ENSG00000244687	ENSP00000496880.1	115	-0.6077519379844961	1.2129965111195206e-05	0.000424034922772
6996840	ENSG00000244687	ENSP00000266544.5	115	-0.5691331923890063	5.545058390076975e-05	0.0013368294336055
6996849	ENSG00000244687	ENSP00000268668.6	115	-0.5902748414376322	2.4720414707744294e-05	0.0007261944201589
6996858	ENSG00000244687	ENSP00000359346.1	115	-0.5684284707540521	5.6910114594999616e-05	0.0013632805843704
6996863	ENSG00000244687	ENSP00000297564.2	115	-0.6005637773079634	1.633923522865637e-05	0.0005310442631616
6996865	ENSG00000244687	ENSP00000292907.3	115	-0.5680056377730797	5.780256715196785e-05	0.0013793313264607
6996866	ENSG00000244687	ENSP00000330737.2	115	-0.5306553911205074	0.0002109989932798	0.0036547098881239
6996869	ENSG00000244687	ENSP00000296684.5	115	-0.602536997885835	1.5067119693969535e-05	0.0004995207720079
6996872	ENSG00000244687	ENSP00000419656.1	115	-0.5682875264270614	5.720619239389952e-05	0.0013686188784947
6996875	ENSG00000244687	ENSP00000263774.4	115	-0.5620859760394644	7.171217247766959e-05	0.0016228594270717
6996878	ENSG00000244687	ENSP00000419578.1	115	-0.60169133192389	1.560074230513218e-05	0.0005128353202175
6996883	ENSG00000244687	ENSP00000397760.1	115	-0.5897110641296688	2.52773755741126e-05	0.0007385388384385
6996884	ENSG00000244687	ENSP00000252711.2	115	-0.6256518675123327	5.591614480606857e-06	0.0002359946708956
6996889	ENSG00000244687	ENSP00000281031.4	115	-0.5651867512332629	6.408599925687936e-05	0.0014910354615752
6996894	ENSG00000244687	ENSP00000423673.1	115	-0.5498238195912615	0.0001106654444748	0.0022498594946859
6996919	ENSG00000244687	ENSP00000492163.1	115	-0.5732205778717407	4.7637849544877336e-05	0.0011920016986912
6996953	ENSG00000244687	ENSP00000238688.5	115	-0.662015503875969	9.889093670395551e-07	6.345121649734026e-05
6996957	ENSG00000244687	ENSP00000253452.2	115	-0.5980267794221283	1.8119603334183043e-05	0.0005741530761535
6996983	ENSG00000244687	ENSP00000358737.3	115	-0.5354474982381959	0.0001802133234875	0.0032467917300609
6996991	ENSG00000244687	ENSP00000256441.4	115	-0.4914728682170542	0.0007043908146158	0.0090023861285697
6997003	ENSG00000244687	ENSP00000301729.4	115	-0.7082452431289641	7.53614990147877e-08	8.983602060535327e-06
6997006	ENSG00000244687	ENSP00000356972.3	115	-0.5198026779422128	0.0002989998908107	0.0047470053307426
6997010	ENSG00000244687	ENSP00000260665.7	115	-0.6792107117688513	4.005691308701204e-07	3.196738272985761e-05
6997035	ENSG00000244687	ENSP00000381785.3	115	-0.6589147286821705	1.156822157785594e-06	7.14718689891351e-05
6997045	ENSG00000244687	ENSP00000355518.4	115	-0.580338266384778	4.518060472727899e-05	0.001145353143219
6997059	ENSG00000244687	ENSP00000155674.5	115	-0.6194503171247357	7.352203841855389e-06	0.0002904044143351
6997070	ENSG00000244687	ENSP00000377446.2	115	-0.5740662438336857	4.6152671710220535e-05	0.0011638180684739
6997077	ENSG00000244687	ENSP00000216254.4	115	-0.5526427061310782	0.0001003106475845	0.0020889546779219
6997536	ENSG00000244687	ENSG00000064607	115	0.6876673713883017	2.5115038065571454e-07	2.2443223731333968e-05
6997752	ENSG00000244687	ENSG00000090863	115	0.66723044397463	7.565087754660158e-07	5.176287227449564e-05
6997804	ENSG00000244687	ENSG00000100227	115	0.6201550387596899	7.129137499961276e-06	0.0002837089106175
6997818	ENSG00000244687	ENSG00000100485	115	0.713460183227625	5.4642567130208776e-08	7.028377987812594e-06
6997997	ENSG00000244687	ENSG00000107758	115	0.6317124735729387	4.254446723079173e-06	0.000191885037216
6998223	ENSG00000244687	ENSG00000115307	115	0.687244538407329	2.571763972307002e-07	2.285150887964294e-05
6998464	ENSG00000244687	ENSG00000124222	115	0.6801973220577872	3.79635142108509e-07	3.0685589711166504e-05
6998634	ENSG00000244687	ENSG00000132155	115	0.6828752642706131	3.278250188091803e-07	2.746629512933201e-05
6998644	ENSG00000244687	ENSG00000132429	115	0.6911909795630726	2.0580295463298986e-07	1.930070190634212e-05
6998940	ENSG00000244687	ENSG00000140391	115	0.7665961945031712	1.308075679313125e-09	4.02744837167086e-07
6999013	ENSG00000244687	ENSG00000143420	115	0.7250176180408738	2.6117943713178873e-08	4.002390638966579e-06
6999112	ENSG00000244687	ENSG00000147224	115	0.6679351656095842	7.293171973686193e-07	5.034168109563388e-05
6999120	ENSG00000244687	ENSG00000147454	115	0.700493305144468	1.200085354759094e-07	1.2801363991704402e-05
6999212	ENSG00000244687	ENSG00000152795	115	0.6952783650458069	1.6278113703983154e-07	1.614844909446043e-05
6999464	ENSG00000244687	ENSG00000163938	115	0.7113460183227625	6.230159176745621e-08	7.767917386620905e-06
6999591	ENSG00000244687	ENSG00000167721	115	0.6941508104298802	1.7372652420483506e-07	1.696814248732667e-05
6999678	ENSG00000244687	ENSG00000170144	115	0.6635658914728683	9.13703438351526e-07	5.9760090965422414e-05
6999747	ENSG00000244687	ENSG00000172465	115	0.7162790697674418	4.579131817216315e-08	6.142551001563567e-06
7000014	ENSG00000244687	ENSG00000187742	115	0.6652572233967582	8.377284408348643e-07	5.593318394703994e-05
7000114	ENSG00000244687	ENSG00000198492	115	0.7097956307258633	6.854210301983277e-08	8.358098445762195e-06
7200824	Height	Age	115	-0.43477151239668	0.0031864287504502	0.027436599318773
7200825	Height	Weight	115	0.6638756606476535	8.993276661188097e-07	5.910631343225779e-05
7201091	BMI	Weight	115	0.8086115245520961	3.1578350281277966e-11	2.21393576244643e-08
7201118	CS activity	ENSP00000377770.1	115	0.820014094432699	9.790375602786138e-12	8.765626496342172e-09
7201123	CS activity	ENSP00000418842.3	115	0.7995771670190275	7.567162669309354e-11	4.388639596199316e-08
7201127	CS activity	ENSP00000496880.1	115	0.7847780126849895	2.8900810933854856e-10	1.2501814654548354e-07
7201135	CS activity	ENSP00000266544.5	115	0.7977448907681465	8.986078089632229e-11	5.022918565794853e-08
7201144	CS activity	ENSP00000268668.6	115	0.8342494714587738	2.010943591383345e-12	2.5057678686567517e-09
7201155	CS activity	ENSP00000359346.1	115	0.8076109936575052	3.4865734855049165e-11	2.390416057207839e-08
7201161	CS activity	ENSP00000297564.2	115	0.7857646229739252	2.6517823600049036e-10	1.1689067027701925e-07
7201164	CS activity	ENSP00000292907.3	115	0.7987315010570823	8.193619520886617e-11	4.6725649610778645e-08
7201165	CS activity	ENSP00000330737.2	115	0.7961945031712473	1.0378475253930407e-10	5.6229564375682625e-08
7201169	CS activity	ENSP00000296684.5	115	0.871599718111346	1.3826130280552951e-14	4.621412553278945e-11
7201173	CS activity	ENSP00000419656.1	115	0.8136715997181114	1.89656138958708e-11	1.480251235372273e-08
7201176	CS activity	ENSP00000263774.4	115	0.7651867512332629	1.462187638824172e-09	4.390128834299693e-07
7201179	CS activity	ENSP00000419578.1	115	0.7797040169133193	4.467706978528162e-10	1.7541897118615398e-07
7201185	CS activity	ENSP00000397760.1	115	0.8171952078928824	1.3176271813193884e-11	1.1093030825692836e-08
7201186	CS activity	ENSP00000252711.2	115	0.8497533474277661	2.99920195630235e-13	5.479925477225727e-10
7201191	CS activity	ENSP00000281031.4	115	0.7788583509513742	4.798787572556056e-10	1.8547320708851292e-07
7201197	CS activity	ENSP00000423673.1	115	0.814799154334038	1.6893318569493888e-11	1.3516545627837788e-08
7201231	CS activity	ENSP00000492163.1	115	0.7922480620155039	1.4893540075353032e-10	7.4595165209901e-08
7201280	CS activity	ENSP00000238688.5	115	0.752783650458069	3.773266555721342e-09	9.10059619062521e-07
7201284	CS activity	ENSP00000253452.2	115	0.7959126145172657	1.0652491251594781e-10	5.7378966485259104e-08
7201313	CS activity	ENSP00000358737.3	115	0.8314305849189569	2.7832491011253426e-12	3.24750391646371e-09
7201324	CS activity	ENSP00000256441.4	115	0.7976039464411558	9.105001337314628e-11	5.073474214646722e-08
7201339	CS activity	ENSP00000301729.4	115	0.7782945736434108	5.032158932514917e-10	1.924311439068489e-07
7201346	CS activity	ENSP00000356972.3	115	0.7792811839323467	4.6304696757501034e-10	1.8035124598828079e-07
7201350	CS activity	ENSP00000260665.7	115	0.7458773784355179	6.247458863289468e-09	1.3394710182774109e-06
7201383	CS activity	ENSP00000381785.3	115	0.7665961945031712	1.308075679313125e-09	4.02744837167086e-07
7201397	CS activity	ENSP00000355518.4	115	0.8166717003926306	2.4395707301241528e-11	1.8097223349037976e-08
7201420	CS activity	ENSP00000155674.5	115	0.6831571529245948	3.2277180099017865e-07	2.7148690309450656e-05
7201434	CS activity	ENSP00000377446.2	115	0.8212825933756167	8.551079354476677e-12	7.880277076550357e-09
7201440	CS activity	ENSP00000216254.4	115	0.8270613107822411	4.5529503064500936e-12	4.791440888525245e-09
7202119	CS activity	ENSG00000064607	115	-0.7460183227625088	6.1844920370754575e-09	1.3291700409789093e-06
7202236	CS activity	ENSG00000090863	115	-0.5539112050739957	9.594507169236688e-05	0.0020202647300986
7202272	CS activity	ENSG00000100227	115	-0.5315010570824524	0.0002052426806404	0.0035796137605562
7202281	CS activity	ENSG00000100485	115	-0.5946441155743482	2.0770487639904723e-05	0.0006366456342409
7202401	CS activity	ENSG00000107758	115	-0.8091613812544045	2.9898270636615193e-11	2.1178620057033993e-08
7202510	CS activity	ENSG00000115307	115	-0.7112050739957717	6.28462183387276e-08	7.819974860145697e-06
7202631	CS activity	ENSG00000124222	115	-0.5047216349541931	0.0004762024219343	0.0067232270922239
7202749	CS activity	ENSG00000132155	115	-0.7168428470754052	4.418997661141373e-08	5.9773161323792895e-06
7202757	CS activity	ENSG00000132429	115	-0.6076109936575054	1.2201877640929502e-05	0.0004259309994523
7202898	CS activity	ENSG00000140391	115	-0.7643410852713178	1.562662004695681e-09	4.619984745744904e-07
7202954	CS activity	ENSG00000143420	115	-0.7303735024665257	1.8318004980566563e-08	3.0521151360071627e-06
7203016	CS activity	ENSG00000147224	115	-0.7114869626497534	6.176136881864906e-08	7.715712059811679e-06
7203021	CS activity	ENSG00000147454	115	-0.6968287526427062	1.4877656623676304e-07	1.507950208509145e-05
7203066	CS activity	ENSG00000152795	115	-0.6451021846370684	2.2771712219078085e-06	0.0001195297992997
7203214	CS activity	ENSG00000163938	115	-0.6816067653276956	3.514875407521167e-07	2.895088033304265e-05
7203291	CS activity	ENSG00000167721	115	-0.6128259337561662	9.786272805896175e-06	0.0003604885984417
7203344	CS activity	ENSG00000170144	115	-0.6428470754052149	2.535297145620627e-06	0.0001296626045317
7203382	CS activity	ENSG00000172465	115	-0.6212825933756166	6.78515919363383e-06	0.0002732605132777
7203548	CS activity	ENSG00000187742	115	-0.6400281888653981	2.895949777969112e-06	0.000143396069983
7203611	CS activity	ENSG00000198492	115	-0.5033121916842846	0.0004968297142741	0.0069398877208717
7203715	CS activity	ENSG00000244687	115	-0.5409443269908386	0.0001499492969919	0.0028276708432109
7204102	Leg Strength (Nm)	Weight	115	0.8298178551021581	3.3430825992443978e-12	3.7615852581959e-09
